x,y,r,building,road,none,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16
358.0,159.0,20.0,1e-05,0.04,0.96,1e-05,1e-05,1.1400760412216187,1.8615151643753052,1e-05,0.5477132201194763,1e-05,1e-05,1e-05,0.18321038782596588,0.17452752590179443,2.55362606048584,1e-05,0.14574562013149261,0.4707145094871521,2.158491373062134
199.0,444.0,20.0,0.13,0.02,0.85,10.190537452697754,21.73343849182129,1.7637355327606201,1.708760380744934,1e-05,1e-05,1e-05,10.110074043273926,1e-05,1e-05,17.428178787231445,1e-05,1e-05,1e-05,9.13593864440918,9.205080032348633
268.0,232.0,20.0,1e-05,1.0,1e-05,1e-05,1e-05,5.4524006843566895,1.120519995689392,1e-05,0.4377339780330658,1e-05,1.858237624168396,1e-05,1e-05,14.682027816772461,31.211477279663086,1e-05,1e-05,6.206879138946533,34.666900634765625
415.0,152.0,20.0,1e-05,1e-05,1.0,1e-05,0.018531978130340576,0.28713303804397583,0.14607077836990356,0.06616353243589401,0.002524883486330509,1e-05,0.017735201865434647,1e-05,1e-05,0.046617861837148666,0.37185126543045044,1e-05,0.1076592206954956,0.19799615442752838,0.42198386788368225
35.0,348.0,20.0,1e-05,0.03,0.97,1e-05,2.356367588043213,2.004518985748291,0.619093656539917,1e-05,1e-05,1e-05,0.7822760939598083,1e-05,0.2358119934797287,1.7691570520401,1.4703619480133057,1e-05,1e-05,1.9400548934936523,2.040168285369873
625.0,406.0,20.0,0.99,1e-05,0.01,3.2299275398254395,42.23126983642578,49.41425704956055,1e-05,1e-05,1e-05,1e-05,37.337432861328125,1e-05,1e-05,27.347253799438477,13.997187614440918,1e-05,1e-05,47.23170471191406,61.79438018798828
356.0,178.0,20.0,1e-05,0.31,0.69,1e-05,1e-05,0.18684938549995422,2.853616714477539,1e-05,2.0928101539611816,1e-05,1e-05,1e-05,1e-05,4.768736839294434,7.836354732513428,1e-05,1e-05,1e-05,8.54198932647705
554.0,64.0,20.0,0.43,0.05,0.52,8.021256446838379,43.460899353027344,7.765965461730957,1e-05,1e-05,1e-05,1e-05,29.205310821533203,1e-05,3.770714282989502,48.60423278808594,1e-05,1e-05,1e-05,11.657700538635254,25.608896255493164
97.0,444.0,20.0,0.63,0.03,0.35,20.030132293701172,76.78107452392578,44.05837631225586,1e-05,1e-05,1e-05,1e-05,28.192468643188477,1e-05,1e-05,29.525835037231445,2.1505157947540283,1e-05,1e-05,61.66364669799805,51.762657165527344
100.0,170.0,20.0,1e-05,0.13,0.87,7.289847373962402,12.140748023986816,1e-05,11.03348159790039,1e-05,6.250492572784424,1e-05,1.332775354385376,1e-05,1e-05,16.07177734375,0.8237991333007812,1e-05,1e-05,2.886308193206787,3.7433178424835205
189.0,159.0,20.0,1e-05,0.16,0.84,1e-05,1e-05,2.902869701385498,6.746276378631592,1e-05,2.458024740219116,1e-05,1e-05,1e-05,1.9400981664657593,0.8633480072021484,7.734279632568359,1e-05,0.12529894709587097,0.5090354681015015,6.3909382820129395
