x,y,r,building,road,none,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16
1425.0,1055.0,75.0,1e-05,0.02,0.98,1e-05,1e-05,6.364075183868408,5.494014263153076,1e-05,0.5279999375343323,1e-05,0.1357509344816208,1e-05,0.5298188328742981,0.31067943572998047,8.57327651977539,1e-05,0.10335788130760193,4.983309745788574,6.706563472747803
1048.0,1823.0,75.0,1e-05,0.72,0.28,1e-05,1e-05,6.498249053955078,1e-05,1e-05,1e-05,1e-05,5.880863666534424,1e-05,0.4308388829231262,32.376556396484375,36.137489318847656,1e-05,1e-05,10.634011268615723,33.45796585083008
587.0,1979.0,75.0,1e-05,1e-05,1.0,0.10301655530929565,0.5734527111053467,0.32300424575805664,1e-05,0.014394909143447876,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.10367128252983093,1e-05,1e-05,0.4706650376319885,0.14567509293556213
420.0,268.0,75.0,1e-05,1e-05,1.0,0.10301655530929565,0.5734527111053467,0.32300424575805664,1e-05,0.014394909143447876,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.10367128252983093,1e-05,1e-05,0.4706650376319885,0.14567509293556213
166.0,1154.0,75.0,1e-05,1e-05,1.0,0.10301655530929565,0.5734527111053467,0.32300424575805664,1e-05,0.014394909143447876,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.10367128252983093,1e-05,1e-05,0.4706650376319885,0.14567509293556213
875.0,853.0,75.0,1e-05,1e-05,1.0,0.10301655530929565,0.5734527111053467,0.32300424575805664,1e-05,0.014394909143447876,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.10367128252983093,1e-05,1e-05,0.4706650376319885,0.14567509293556213
288.0,2002.0,75.0,1e-05,1e-05,1.0,0.10301655530929565,0.5734527111053467,0.32300424575805664,1e-05,0.014394909143447876,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.10367128252983093,1e-05,1e-05,0.4706650376319885,0.14567509293556213
954.0,93.0,75.0,1e-05,1.0,1e-05,1e-05,1e-05,5.308875560760498,1.5111182928085327,1e-05,0.6405127644538879,1e-05,1.3112744092941284,1e-05,1e-05,14.783834457397461,31.556827545166016,1e-05,1e-05,5.90376091003418,34.177913665771484
738.0,793.0,75.0,1e-05,1e-05,1.0,0.10301655530929565,0.5734527111053467,0.32300424575805664,1e-05,0.014394909143447876,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.10367128252983093,1e-05,1e-05,0.4706650376319885,0.14567509293556213
800.0,640.0,75.0,1e-05,1e-05,1.0,0.09805715084075928,0.5627937316894531,0.32055094838142395,1e-05,0.017510026693344116,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.10259968787431717,1e-05,1e-05,0.4637046456336975,0.1471080631017685
1827.0,1205.0,75.0,1e-05,0.8,0.2,1e-05,1e-05,6.260202407836914,4.897791385650635,1e-05,1.3557122945785522,1e-05,1.3879679441452026,1e-05,1e-05,6.450983047485352,25.83043098449707,1e-05,1e-05,4.368318557739258,27.669944763183594
182.0,906.0,75.0,1e-05,1e-05,1.0,0.10301655530929565,0.5734527111053467,0.32300424575805664,1e-05,0.014394909143447876,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.10367128252983093,1e-05,1e-05,0.4706650376319885,0.14567509293556213
590.0,1379.0,75.0,0.5,0.5,1e-05,1e-05,1e-05,17.036684036254883,1e-05,1e-05,1e-05,1e-05,25.323017120361328,1e-05,1e-05,38.16372299194336,29.503095626831055,1e-05,1e-05,21.24344825744629,40.901126861572266
775.0,1204.0,75.0,1e-05,1.0,1e-05,1e-05,1e-05,5.428062438964844,1.0854476690292358,1e-05,0.4330614507198334,1e-05,1.870031714439392,1e-05,1e-05,14.710043907165527,31.16596031188965,1e-05,1e-05,6.1860246658325195,34.6769905090332
1855.0,1617.0,75.0,1e-05,0.34,0.66,1e-05,1e-05,4.584624290466309,9.53625774383545,1e-05,3.206298828125,1e-05,1e-05,1e-05,1.9594539403915405,2.425280809402466,16.34122085571289,1e-05,1e-05,0.926215410232544,13.888935089111328
966.0,1253.0,75.0,1e-05,0.88,0.12,1e-05,1e-05,6.785250186920166,4.063469409942627,1e-05,0.9585488438606262,1e-05,2.176333427429199,1e-05,1e-05,7.845682144165039,27.85513687133789,1e-05,1e-05,5.627593994140625,30.499547958374023
604.0,1603.0,75.0,0.96,1e-05,0.04,8.723599433898926,56.55923080444336,40.6793098449707,1e-05,1e-05,1e-05,1e-05,42.6309928894043,1e-05,3.0993010997772217,43.11674499511719,4.395802021026611,1e-05,1e-05,42.25279998779297,58.29031753540039
1188.0,422.0,75.0,1e-05,0.6,0.4,1e-05,1e-05,3.0267558097839355,14.034965515136719,1e-05,6.976871013641357,1e-05,1e-05,1e-05,2.374309778213501,9.488906860351562,24.975933074951172,1e-05,1e-05,1e-05,22.399442672729492
1111.0,1045.0,75.0,1e-05,0.38,0.62,1e-05,1e-05,2.5334904193878174,1e-05,1e-05,1e-05,1e-05,2.2736897468566895,1e-05,1e-05,7.691084861755371,12.772868156433105,1e-05,1e-05,3.3938517570495605,16.44957160949707
398.0,1724.0,75.0,1e-05,1e-05,1.0,0.05727519094944,0.4481979310512543,0.2680528461933136,1e-05,0.04116915166378021,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.06109371408820152,1e-05,1e-05,0.3707788586616516,0.15957124531269073
