x,y,r,building,road,none,f1,f2,f3
524.0,756.0,75.0,0.0,0.0,1.0,0.0,0.9095358848571777,0.13839028775691986
1100.0,733.0,75.0,0.0,0.0,1.0,0.0,0.9072010517120361,0.13783998787403107
1778.0,435.0,75.0,0.0,0.04,0.96,0.0,7.452956199645996,1.1714907884597778
1466.0,1257.0,75.0,0.0,0.0,1.0,0.0,0.9095358848571777,0.13839028775691986
598.0,2003.0,75.0,0.0,0.0,1.0,0.0,0.9095358848571777,0.13839028775691986
