x,y,r,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16
102,287,25,0.015626226,0.15762752,0.16363737,0.0,0.0,0.0,0.0,0.13736619,0.0,0.0019395673,0.11193881,0.040160254,0.0,0.0,0.15854074,0.21316335
454,202,25,0.0,0.0,0.1271337,0.04227312,0.0,0.0,0.0,0.040635213,0.0,0.0,0.10152736,0.29380438,0.0,0.0,0.132033,0.26259327
35,43,25,0.0,0.0,0.01845427,0.0,0.0,0.0,0.0,0.06665861,0.0,0.0,0.34445664,0.2436108,0.0,0.0,0.04669312,0.28012648
157,376,25,0.0,0.0,0.13857168,0.0,0.0,0.0,0.0,0.11435533,0.0,0.0,0.15623523,0.20242374,0.0,0.0,0.15130304,0.23711094
229,194,25,0.0,0.0,0.05557885,0.0069994386,0.0,0.0006558992,0.0,0.021885898,0.0,0.0,0.16822964,0.32525602,0.0,0.0,0.07191187,0.3494823
100,149,25,0.05454416,0.23703481,0.15053725,0.0,0.0,0.0,0.0,0.08776516,0.0,0.0,0.086809486,0.014801113,0.0,0.0,0.19857441,0.16993354
141,53,25,0.0,0.11847322,0.17105511,0.0,0.0,0.0,0.0,0.14440879,0.0,0.0,0.11483703,0.07416621,0.0,0.0,0.15728405,0.21977557
446,444,25,0.018627755,0.16484047,0.15766329,0.0,0.0,0.0,0.0,0.1384882,0.0,0.0048645223,0.11820908,0.034020524,0.0,0.0,0.15475744,0.20852868
106,146,25,0.030777602,0.21792743,0.17521265,0.0,0.0,0.0,0.0,0.08442924,0.0,0.0,0.06685692,0.040012527,0.0,0.0,0.20134057,0.18344301
66,267,25,0.0,0.14509462,0.13568486,0.0,0.0,0.0,0.0,0.15888537,0.0,0.0067057796,0.195721,0.045277894,0.0,0.0,0.11728642,0.19534405
274,349,25,0.0,0.0,0.074229516,0.08346934,0.0,0.031693473,0.0,0.0026310899,0.0,0.0,0.080416456,0.3391079,0.0,0.0,0.03491104,0.35354117
160,46,25,0.0,0.05395563,0.14964493,0.0,0.0,0.0,0.0,0.1660224,0.0,0.0,0.15856004,0.10654736,0.0,0.0,0.13180275,0.23346692
465,381,25,0.0,0.0,0.1993347,0.027178323,0.0,0.0,0.0,0.11645974,0.0,0.0,0.04666459,0.17669025,0.0,0.0,0.17167827,0.26199418
165,175,25,0.0,0.0096667735,0.05445782,0.0,0.0,0.0,0.0,0.15821165,0.0,0.0,0.34442034,0.13616742,0.0,0.0,0.06075674,0.23631924
103,325,25,0.024583707,0.21261454,0.18145844,0.0,0.0,0.0,0.0,0.083898865,0.0,0.0,0.06180949,0.046952624,0.0,0.0,0.20111187,0.18757041
149,31,25,0.0,0.0123985605,0.17529331,0.0,0.0,0.0,0.0,0.14522593,0.0,0.0,0.09240367,0.15206972,0.0,0.0,0.16361354,0.2589953
293,161,25,0.0,0.0,0.07275755,0.17326398,0.0,0.059775464,0.0,0.0,0.0,0.045168534,0.07377302,0.31195834,0.0,0.0,0.013025582,0.25027758
239,76,25,0.0,0.0,0.05701191,0.011716488,0.0,0.0045770756,0.0,0.019430282,0.0,0.0,0.15351962,0.3263564,0.0,0.0,0.06490096,0.36248735
396,393,25,0.0,0.053448193,0.15424837,0.0,0.0,0.0,0.0,0.16315907,0.0,0.0,0.14847907,0.10987254,0.0,0.0,0.13678025,0.23401247
126,568,25,0.016680492,0.1600631,0.1562532,0.0,0.0,0.0,0.0,0.14245707,0.0,0.004786309,0.12446367,0.03625901,0.0,0.0,0.15025768,0.20877956
109,464,25,0.0,0.14557081,0.21421544,0.008609542,0.0,0.0,0.0,0.08684133,0.0,0.0,0.021712324,0.10523935,0.0,0.0,0.20023791,0.2175733
434,42,25,0.0,0.0,0.15938969,0.080960125,0.0,0.0,0.0,0.05530774,0.0,0.0,0.05800156,0.26406708,0.0,0.0,0.13688074,0.24539307
55,466,25,0.0,0.044569097,0.050346013,0.07576046,0.0,0.028255044,0.0,0.044290096,0.0,0.01877474,0.30437753,0.207347,0.0,0.0,0.04160297,0.18467702
223,375,25,0.0,0.0,0.05131008,0.0,0.0,0.0018249339,0.0,0.026271513,0.0,0.0,0.16842496,0.3162825,0.0,0.0,0.061696324,0.37418967
143,171,25,0.06380416,0.15981449,0.1625215,0.16087887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18474881,0.0,0.0,0.2137365,0.054495692
328,98,25,0.0,0.0,0.12696633,0.09432619,0.0,0.004728785,0.0,0.016366139,0.0,0.007412277,0.08995674,0.32023397,0.0,0.0,0.110256135,0.22975346
73,171,25,0.1165905,0.28256422,0.1530041,0.041042265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054754145,0.0,0.0,0.26353943,0.08850534
96,674,25,0.17943056,0.28873459,0.09633067,0.07178093,0.0,0.015476501,0.0,0.0,0.0,0.0,0.020662054,0.032238428,0.0,0.0,0.23570059,0.059645627
295,545,25,0.0,0.0,0.009733569,0.19741976,0.0,0.11308614,0.0,0.0,0.0,0.02838493,0.15689348,0.2537265,0.0,0.0,0.0,0.24075562
359,450,25,0.16388185,0.29020935,0.031655475,0.043035198,0.0,0.0074448143,0.0,0.070347846,0.0,0.0,0.15005285,0.0,0.0,0.0,0.16017278,0.08319983
255,608,25,0.0,0.0,0.07285375,0.044530008,0.0,0.013513051,0.0,0.016794465,0.0,0.0,0.102561876,0.33201995,0.0,0.0,0.061378095,0.3563488
109,469,25,0.0,0.14765994,0.21453342,0.011076331,0.0,0.0,0.0,0.083623745,0.0,0.0,0.020013131,0.10764657,0.0,0.0,0.20114815,0.21429873
286,602,25,0.0,0.0,0.11159979,0.09449081,0.0,0.009933231,0.0,0.012392143,0.0,0.0,0.061099406,0.33175597,0.0,0.0,0.07266449,0.30606413
359,560,25,0.0,0.08913354,0.11183276,0.0,0.0,0.0,0.0,0.18699817,0.0,0.0,0.24811462,0.059242234,0.0,0.0,0.08364089,0.22103775
297,176,25,0.0,0.0,0.0736433,0.20052734,0.0,0.07891177,0.0,0.0,0.0,0.05191534,0.05989711,0.2864248,0.0,0.0,0.008881556,0.23979877
254,592,25,0.0,0.0,0.06684531,0.022662548,0.0,0.007048935,0.0,0.023063822,0.0,0.0,0.12525085,0.3238007,0.0,0.0,0.06753546,0.3637924
60,207,25,0.0,0.1640271,0.08854618,0.0,0.0,0.0,0.0,0.18366005,0.0,0.0,0.31768095,0.018334584,0.0,0.0,0.046100587,0.18165055
436,293,25,0.0,0.12477346,0.21794125,0.011043532,0.0,0.0,0.0,0.09177754,0.0,0.0,0.015629709,0.1155883,0.0,0.0,0.19705589,0.22619031
259,231,25,0.0,0.0,0.05310956,0.015144715,0.0,0.0073623196,0.0,0.012098742,0.0,0.0,0.1600818,0.33203295,0.0,0.0,0.058387406,0.36178246
293,77,25,0.0,0.0,0.03569584,0.025783494,0.0,0.02388568,0.0,0.0,0.0,0.0,0.17731453,0.32093453,0.0,0.0,0.022164432,0.39422148
453,166,25,0.026231853,0.24785335,0.19661964,0.0027440893,0.0,0.0,0.0,0.04428767,0.0,0.0,0.022571418,0.06692548,0.0,0.0,0.22833931,0.16442716
182,569,25,0.0,0.09555669,0.16903265,0.0,0.0,0.0,0.0,0.15029301,0.0,0.0,0.1244318,0.08271256,0.0,0.0,0.14953898,0.22843438
235,351,25,0.0,0.0,0.044900145,0.0,0.0,0.0,0.0,0.029414855,0.0,0.0,0.18672897,0.30846918,0.0,0.0,0.062054843,0.36843202
442,488,25,0.007856079,0.20605072,0.20206457,0.0,0.0,0.0,0.0,0.07271399,0.0,0.0,0.03765913,0.0725698,0.0,0.0,0.20702724,0.19405848
206,436,25,0.0,0.0,0.07231539,0.0,0.0,0.0,0.0,0.05864793,0.0,0.0,0.1785215,0.2804699,0.0,0.0,0.10066793,0.3093774
302,456,25,0.0,0.0,0.09280614,0.2141828,0.0,0.07605587,0.0,0.0,0.0,0.05484139,0.03369275,0.27458394,0.0,0.00241733,0.02341938,0.2280004
459,288,25,0.0,0.11283146,0.21989213,0.09489321,0.0,0.0,0.0,0.00016670862,0.0,0.0,0.0,0.19593838,0.0,0.0,0.21246035,0.1638178
381,295,25,0.03876442,0.20706141,0.12012781,0.0,0.0,0.0,0.0,0.14248261,0.0,0.012171495,0.15963557,0.0021700787,0.0,0.0,0.13328978,0.18429679
136,199,25,0.0,0.021669261,0.1692626,0.0,0.0,0.0,0.0,0.15126464,0.0,0.0,0.106598236,0.14092347,0.0,0.0,0.15676016,0.25352156
177,146,25,0.0,0.0,0.061051827,0.0,0.0,0.0,0.0,0.084652685,0.0,0.0,0.24463522,0.23555776,0.0,0.0,0.09780704,0.2762955
59,390,25,0.0,0.21478046,0.053267624,0.0012388994,0.0,0.0,0.0,0.18543154,0.0,0.015142994,0.3346793,0.0,0.0,0.0,0.028846145,0.16661306
68,114,25,0.006228384,0.14258955,0.15233067,0.0,0.0,0.0,0.0,0.14761385,0.0,0.002014732,0.14595816,0.058381163,0.0,0.0,0.14248523,0.20239823
38,176,25,0.0,0.0,0.105251595,0.0,0.0,0.0,0.0,0.13455111,0.0,0.0,0.18086196,0.1863519,0.0,0.0,0.14149135,0.2514921
61,616,25,0.0,0.17427601,0.030735966,0.031192418,0.0,0.0,0.0,0.17765954,0.0,0.0,0.41098025,0.0082301395,0.0,0.0,0.0,0.16692561
251,211,25,0.0,0.0,0.04934236,0.040206954,0.0,0.02111298,0.0,0.0,0.0,0.0,0.15571913,0.33955938,0.0,0.0,0.043145373,0.3509138
108,242,25,0.016680492,0.1600631,0.1562532,0.0,0.0,0.0,0.0,0.14245707,0.0,0.004786309,0.12446367,0.03625901,0.0,0.0,0.15025768,0.20877956
182,218,25,0.0,0.049093537,0.13492309,0.0,0.0,0.0,0.0,0.16899101,0.0,0.0,0.18786627,0.108362794,0.0,0.0,0.11971512,0.23104823
57,483,25,0.0,0.0,0.004983711,0.031109825,0.0,0.018243918,0.0,0.05220545,0.0,0.0,0.38674638,0.25161353,0.0,0.0,0.018218609,0.23687856
413,335,25,0.05219647,0.23972806,0.15543815,0.0,0.0,0.0,0.0,0.083427206,0.0,0.0,0.08006714,0.016303727,0.0,0.0,0.20299461,0.16984467
384,266,25,0.020456284,0.16849901,0.15028147,0.0,0.0,0.0,0.0,0.14252156,0.0,0.0070522875,0.1298261,0.029115593,0.0,0.0,0.14759082,0.20465693
377,373,25,0.0,0.0,0.13579357,0.0,0.0,0.0,0.0,0.13809305,0.0,0.0,0.14829877,0.17862202,0.0,0.0,0.15074953,0.24844308
299,646,25,0.0,0.0,0.09163596,0.20644864,0.0,0.07102184,0.0,0.0,0.0,0.05388492,0.041973114,0.28093365,0.0,0.004500099,0.019668639,0.22993317
473,260,25,0.0,0.16465656,0.20285435,0.09995049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18390888,0.0,0.0,0.2366565,0.11197315
106,642,25,0.021621203,0.17093326,0.15856752,0.0,0.0,0.0,0.0,0.13322589,0.0,0.0046665976,0.111354,0.031701304,0.0,0.0,0.1601606,0.2077696
37,285,25,0.0,0.041814942,0.08101979,0.0,0.0,0.0,0.0,0.1750272,0.0,0.0,0.3013224,0.10375299,0.0,0.0,0.07354187,0.22352073
65,614,25,0.013192414,0.23881122,0.033020932,0.007192667,0.0,0.0,0.0,0.1809561,0.0,0.016742146,0.32934907,0.0,0.0,0.0,0.027047828,0.15368764
163,370,25,0.0,0.0,0.02294756,0.0,0.0,0.0,0.0,0.11571064,0.0,0.0,0.38391462,0.18462655,0.0,0.0,0.044729132,0.24807145
30,369,25,0.0,0.0,0.09943175,0.19744474,0.023328288,0.08651018,0.0,0.0,0.0,0.0,0.081038766,0.21750465,0.0,0.040348053,0.03182937,0.22256422
143,646,25,0.016306588,0.22449143,0.20577478,0.03357288,0.0,0.0,0.0,0.017609717,0.0,0.0,0.0,0.11890576,0.0,0.0,0.23560593,0.14773288
53,94,25,0.0,0.011225145,0.038115684,0.06862168,0.0,0.021410018,0.0,0.066602066,0.0,0.0,0.33025727,0.22062793,0.0,0.0,0.025957005,0.21718317
174,248,25,0.088394,0.26812726,0.123718314,0.0,0.0,0.0,0.0,0.07585729,0.0,0.0,0.09579067,0.0,0.0,0.0,0.20584512,0.14226738
136,617,25,0.0,0.14229418,0.21689418,0.012242249,0.0,0.0,0.0,0.08315043,0.0,0.0,0.014937188,0.11289249,0.0,0.0,0.20088321,0.21670602
172,358,25,0.0,0.0,0.01531345,0.0,0.0,0.0,0.0,0.07599029,0.0,0.0,0.3423743,0.22621886,0.0,0.0,0.046381388,0.29372174
57,199,25,0.0,0.031758845,0.09943979,0.06616592,0.037807655,0.00058037345,0.0,0.0,0.0,0.0,0.21782543,0.26547775,0.0,0.0,0.083422706,0.19752152
380,342,25,0.0,0.07581394,0.0,0.122669116,0.0,0.046364114,0.0,0.066783905,0.0,0.0061768303,0.39182585,0.10692654,0.0,0.0,0.0,0.18343972
150,228,25,0.0036097798,0.13943116,0.16386443,0.0,0.0,0.0,0.0,0.14343385,0.0,0.0033346757,0.12327411,0.055192467,0.0,0.0,0.15415598,0.21370366
175,629,25,0.0,0.0,0.0318215,0.0,0.0,0.0,0.0,0.107375994,0.0,0.0,0.3518079,0.1943923,0.0,0.0,0.06259785,0.25200447
133,402,25,0.0070718504,0.13955697,0.1988886,0.0,0.0,0.0,0.0,0.109252386,0.0,0.0,0.048636947,0.07929738,0.0,0.0,0.18947548,0.22782038
472,573,25,0.0,0.0,0.20843157,0.103970215,0.0,0.0,0.0,0.058443245,0.0,0.0,0.0,0.21746941,0.0,0.0,0.17000213,0.24168348
359,99,25,0.038188674,0.20472658,0.122751094,0.0,0.0,0.0,0.0,0.14014944,0.0,0.012677725,0.15601918,0.005807031,0.0,0.0,0.13572708,0.18395317
155,649,25,0.048476048,0.23155361,0.17663756,0.083040945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14623956,0.0,0.0,0.24402234,0.07002992
464,368,25,0.0,0.0,0.16671334,0.08843201,0.0,0.0,0.0,0.0598932,0.0,0.0,0.047774374,0.25132507,0.0,0.0,0.14472255,0.24113944
211,627,25,0.0,0.0,0.04320309,0.0,0.0,0.0,0.0,0.06669867,0.0,0.0,0.24149299,0.25318542,0.0,0.0,0.075128354,0.32029146
38,279,25,0.0,0.031713378,0.07939473,0.0,0.0,0.0,0.0,0.16896863,0.0,0.0,0.2974273,0.11819835,0.0,0.0,0.07966778,0.2246299
394,461,25,0.031570315,0.19769147,0.12567465,0.0,0.0,0.0,0.0,0.14549975,0.0,0.011174293,0.16003154,0.006275955,0.0,0.0,0.13269432,0.18938778
92,231,25,0.0,0.15901962,0.12668693,0.0,0.0,0.0,0.0,0.16982292,0.0,0.00411827,0.21633676,0.02353438,0.0,0.0,0.09992721,0.20055392
338,263,25,0.062829725,0.23402937,0.06496942,0.014391926,0.0,0.0,0.0,0.14192997,0.0,0.0068140407,0.23557012,0.0,0.0,0.0,0.096925184,0.14254025
463,467,25,0.0,0.12468903,0.21834898,0.015301639,0.0,0.0,0.0,0.08785903,0.0,0.0,0.013430978,0.120905966,0.0,0.0,0.19752364,0.22194085
178,368,25,0.0,0.0,0.009824567,0.0,0.0,0.0013152232,0.0,0.0332548,0.0,0.0,0.3158565,0.28345284,0.0,0.0,0.03692542,0.31937072
362,680,25,0.0,0.055309482,0.045874406,0.0,0.0,0.0,0.0,0.17074074,0.0,0.0,0.3893235,0.09582376,0.0,0.0,0.027345289,0.21558279
376,315,25,0.06520952,0.24477139,0.050996695,0.0,0.0,0.0,0.0,0.15125893,0.0,0.016041106,0.24100576,0.0,0.0,0.0,0.08930256,0.14141406
52,227,25,0.03532179,0.26008832,0.0057873055,0.023790734,0.0,0.0,0.0,0.17245594,0.0,0.007712659,0.3430399,0.0,0.0,0.0,0.013474262,0.13832904
184,330,25,0.0,0.0,0.040541634,0.0,0.0,0.0,0.0,0.0394263,0.0,0.0,0.26387018,0.28911203,0.0,0.0,0.072695896,0.29435402
466,427,25,0.0,0.10532195,0.21842279,0.015795816,0.0,0.0,0.0,0.09694069,0.0,0.0,0.015339277,0.1248166,0.0,0.0,0.19336368,0.2299992
114,303,25,0.0,0.13786693,0.21464962,0.007491911,0.0,0.0,0.0,0.09107592,0.0,0.0,0.02200714,0.1058262,0.0,0.0,0.19855872,0.22252358
56,86,25,0.0,0.119591184,0.045467958,0.077590995,0.0,0.0142325405,0.0,0.11882223,0.0,0.0,0.3425409,0.09596188,0.0,0.0,0.007218948,0.17857344
392,664,25,0.05482034,0.22081724,0.11369498,0.0,0.0,0.0,0.0,0.1332724,0.0,0.0071506514,0.15035331,0.0,0.0,0.0,0.1445642,0.17532693
261,293,25,0.0,0.0,0.0743631,0.08839889,0.0,0.03230022,0.0,0.0043795444,0.0,0.0,0.07679582,0.3373828,0.0,0.0,0.037822552,0.34855708
149,81,25,0.029845916,0.19659236,0.16721821,0.0,0.0,0.0,0.0,0.10240228,0.0,0.0026171708,0.08462493,0.036112364,0.0,0.0,0.18537137,0.19521543
200,429,25,0.0,0.0,0.075919345,0.0,0.0,0.0,0.0,0.055320915,0.0,0.0,0.17331125,0.28738058,0.0,0.0,0.10382353,0.30424443
310,621,25,0.0,0.0,0.11355702,0.20312823,0.0,0.062076665,0.0,0.0,0.0,0.02516846,0.019049749,0.28188726,0.0,0.013470732,0.041453667,0.24020821
256,185,25,0.0,0.0,0.06767161,0.11011026,0.0,0.0413536,0.0,0.0,0.0,0.0042507015,0.08360811,0.34507704,0.0,0.0,0.027281547,0.32064718
414,99,25,0.0024840147,0.13769569,0.16475719,0.0,0.0,0.0,0.0,0.14352855,0.0,0.0030225513,0.12270139,0.05679998,0.0,0.0,0.15464033,0.21437027
360,190,25,0.0,0.0,0.15113991,0.026997147,0.0,0.0,0.0,0.110699624,0.0,0.0,0.09317416,0.20923585,0.0,0.0,0.15442331,0.25432995
439,687,25,0.0,0.21973592,0.21553518,0.021894637,0.0,0.0,0.0,0.03397055,0.0,0.0,0.0012391009,0.11389008,0.0,0.0,0.22360115,0.17013341
140,327,25,0.021482274,0.2222074,0.18703835,0.07915916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16112919,0.0,0.0,0.24375126,0.08523238
286,299,25,0.0,0.0,0.10994967,0.13929622,0.0,0.030087274,0.0,0.0,0.0,0.0023904184,0.046743304,0.33067173,0.0,0.0,0.046031557,0.29482993
201,422,25,0.0,0.0,0.07181806,0.00080430915,0.0,0.0,0.0,0.04700455,0.0,0.0,0.16778924,0.2982723,0.0,0.0,0.096995406,0.31731614
133,293,25,0.0,0.18303566,0.21804146,0.02963764,0.0,0.0,0.0,0.037937496,0.0,0.0,0.0,0.1371688,0.0,0.0,0.21473587,0.1794431
192,459,25,0.0,0.0,0.058078315,0.0,0.0,0.0,0.0,0.044997998,0.0,0.0,0.21266413,0.2909233,0.0,0.0,0.08481539,0.3085209
178,270,25,0.0,0.0,0.035520297,0.0,0.0,0.0,0.0,0.08456082,0.0,0.0,0.29056317,0.22270718,0.0,0.0,0.073643245,0.2930053
234,145,25,0.0,0.0,0.05701191,0.011716488,0.0,0.0045770756,0.0,0.019430282,0.0,0.0,0.15351962,0.3263564,0.0,0.0,0.06490096,0.36248735
68,331,25,0.09240841,0.27504233,0.12343367,0.0,0.0,0.0,0.0,0.06884825,0.0,0.0,0.09270157,0.0,0.0,0.0,0.21167658,0.1358892
148,132,25,0.0,0.17340603,0.20740643,0.08277164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1755899,0.0,0.0,0.2365261,0.1242999
120,575,25,0.016680492,0.1600631,0.1562532,0.0,0.0,0.0,0.0,0.14245707,0.0,0.004786309,0.12446367,0.03625901,0.0,0.0,0.15025768,0.20877956
456,268,25,0.0,0.18769112,0.21830131,0.02620886,0.0,0.0,0.0,0.041608516,0.0,0.0,0.0,0.12696792,0.0,0.0,0.2159964,0.18322584
238,37,25,0.0,0.0,0.05701191,0.011716488,0.0,0.0045770756,0.0,0.019430282,0.0,0.0,0.15351962,0.3263564,0.0,0.0,0.06490096,0.36248735
79,181,25,0.0,0.0,0.14007936,0.050443795,0.0,0.0,0.0,0.07566187,0.0,0.0,0.090272315,0.24920996,0.0,0.0,0.14321595,0.25111675
47,570,25,0.0,0.034793925,0.06764338,0.0,0.0,0.0,0.0,0.16837774,0.0,0.0,0.32696262,0.1159229,0.0,0.0,0.06421427,0.22208512
390,403,25,0.0,0.11257992,0.15370463,0.0,0.0,0.0,0.0,0.15372847,0.0,0.005503034,0.15458062,0.07428347,0.0,0.0,0.13814497,0.20747486
114,58,25,0.016680492,0.1600631,0.1562532,0.0,0.0,0.0,0.0,0.14245707,0.0,0.004786309,0.12446367,0.03625901,0.0,0.0,0.15025768,0.20877956
392,517,25,0.0,0.0,0.10126744,0.0036232427,0.0,0.0,0.0,0.097990744,0.0,0.0,0.19326207,0.23017281,0.0,0.0,0.13359559,0.24008803
233,117,25,0.0,0.0,0.05701191,0.011716488,0.0,0.0045770756,0.0,0.019430282,0.0,0.0,0.15351962,0.3263564,0.0,0.0,0.06490096,0.36248735
215,625,25,0.0,0.0,0.04238339,0.0,0.0,0.0,0.0,0.059632994,0.0,0.0,0.25112766,0.26437473,0.0,0.0,0.075993836,0.30648738
435,28,25,0.0,0.0,0.09796996,0.17654106,0.0,0.055495426,0.0,0.0,0.0,0.018296804,0.044661693,0.3038293,0.0,0.015136078,0.028745797,0.25932378
438,428,25,0.011900433,0.15240721,0.15970322,0.0,0.0,0.0,0.0,0.1426617,0.0,0.004031766,0.123467326,0.04309456,0.0,0.0,0.15183966,0.21089415
44,153,25,0.0,0.020227473,0.050609145,0.0,0.0,0.0,0.0,0.15353005,0.0,0.0,0.35286412,0.13988645,0.0,0.0,0.056746252,0.22613652
458,602,25,0.0,0.12107041,0.21633555,0.036093295,0.0,0.0,0.0,0.061828688,0.0,0.0,0.0039797765,0.15440255,0.0,0.0,0.2029635,0.20332615
359,536,25,0.0,0.12710418,0.07311944,0.0,0.0,0.0,0.0,0.1885128,0.0,0.0,0.35133517,0.035642434,0.0,0.0,0.029048523,0.19523749
342,139,25,0.0,0.0,0.0667182,0.0048018973,0.0,0.0,0.0,0.043878127,0.0,0.0018377147,0.22455092,0.29376826,0.0,0.0,0.095926635,0.26851836
123,676,25,0.0,0.10853283,0.13817696,0.0,0.0,0.0,0.0,0.12805262,0.0,0.0,0.19283704,0.06406263,0.0,0.0,0.13741876,0.23091912
475,167,25,0.002984357,0.2300183,0.20776501,0.047100283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14055835,0.0,0.0,0.24530052,0.12627319
319,685,25,0.0,0.0,0.06647345,0.0,0.0,0.0,0.0,0.084830776,0.0,0.0,0.2554287,0.2249697,0.0,0.0,0.10172219,0.26657516
68,596,25,0.050147817,0.24876738,0.031586874,0.004985823,0.0,0.0,0.0,0.16555743,0.0,0.019716006,0.28379345,0.0,0.0,0.0,0.05493385,0.14051135
234,263,25,0.0,0.0,0.05701191,0.011716488,0.0,0.0045770756,0.0,0.019430282,0.0,0.0,0.15351962,0.3263564,0.0,0.0,0.06490096,0.36248735
393,585,25,0.0,0.11906436,0.17585061,0.0,0.0,0.0,0.0,0.14147732,0.0,0.0,0.1053916,0.07401866,0.0,0.0,0.16128123,0.22291619
234,309,25,0.0,0.0,0.059114065,0.009011543,0.0,0.00031623046,0.0,0.023759784,0.0,0.0,0.1623958,0.3239508,0.0,0.0,0.07483058,0.3466212
150,266,25,0.016100042,0.20130727,0.18773305,0.0,0.0,0.0,0.0,0.08991299,0.0,0.0,0.0579862,0.051027782,0.0,0.0,0.19627763,0.19965501
